Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,AI Judgment,AI Confidence,AI Judgment Reasoning
vendor_only,CVE-2023-39068,2023-09-11,Buffer Overflow vulnerability in NBD80S09S-KLC v.YK_HZXM_NBD80S09S-KLC_V4.03.R11.7601.Nat.OnvifC.20230414.bin and NBD80N32RA-KL-V3 v.YK_HZXM_NBD80N32RA-KL_V4.03.R11.7601.Nat.OnvifC.20220120.bin allows a remote attacker to casue a denial of service via a crafted request to the service.XM component.,7.5,3.1,CWE-120,cpe:2.3:o:xiongmaitech:nb080s09s-klc_firmware:yk_hzxm_nbd80s09s-klc_v4.03.r11.7601.nat.onvifc.20230414:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nb080s09s-klc:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:nbd80n32ra-kl-v3_firmware:yk_hzxm_nbd80n32ra-kl_v4.03.r11.7601.nat.onvifc.20220120:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd80n32ra-kl-v3:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'xiongmaitech' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2023-0954,2023-06-08,A debug feature in Sensormatic Electronics Illustra Pro Gen 4 Dome and PTZ cameras allows a user to compromise credentials after a long period of sustained attack.,9.8,3.1,CWE-489,cpe:2.3:o:johnsoncontrols:illustra_pro_gen_4_dome_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:johnsoncontrols:illustra_pro_gen_4_dome:-:*:*:*:*:*:*:*|cpe:2.3:o:johnsoncontrols:illustra_pro_gen_4_ptz_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:johnsoncontrols:illustra_pro_gen_4_ptz:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'johnsoncontrols' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2024-7443,2024-08-03,** UNSUPPORTED WHEN ASSIGNED ** A vulnerability classified as critical has been found in Vivotek IB8367A VVTK-0100b. Affected is the function getenv of the file upload_file.cgi. The manipulation of the argument QUERY_STRING leads to command injection. It is possible to launch the attack remotely. The identifier of this vulnerability is VDB-273528. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed that the affected release tree is end-of-life.,9.8,3.1,CWE-77,cpe:2.3:o:vivotek:ib8367a_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:ib8367a:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2025-34129,2025-07-16,"A command injection vulnerability exists in LILIN Digital Video Recorder (DVR) devices prior to firmware version 2.0b60_20200207 due to insufficient sanitization of the FTP and NTP Server fields in the service configuration. An attacker with access to the configuration interface can upload a malicious XML file with injected shell commands in these fields. Upon subsequent configuration syncs, these commands are executed with elevated privileges. This vulnerability was exploited in the wild by the Moobot botnets.",,,CWE-20|CWE-78,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2024-7442,2024-08-03,** UNSUPPORTED WHEN ASSIGNED ** A vulnerability was found in Vivotek SD9364 VVTK-0103f. It has been rated as critical. This issue affects the function getenv of the file upload_file.cgi. The manipulation of the argument QUERY_STRING leads to command injection. The attack may be initiated remotely. The associated identifier of this vulnerability is VDB-273527. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed that the affected release tree is end-of-life.,9.8,3.1,CWE-77,cpe:2.3:o:vivotek:sd9364_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:sd9364:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-7441,2024-08-03,** UNSUPPORTED WHEN ASSIGNED ** A vulnerability was found in Vivotek SD9364 VVTK-0103f. It has been declared as critical. This vulnerability affects the function read of the component httpd. The manipulation of the argument Content-Length leads to stack-based buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-273526 is the identifier assigned to this vulnerability. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed that the affected release tree is end-of-life.,9.8,3.1,CWE-121|CWE-119,cpe:2.3:o:vivotek:sd9364_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:sd9364:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-7440,2024-08-03,** UNSUPPORTED WHEN ASSIGNED ** A vulnerability was found in Vivotek CC8160 VVTK-0100d. It has been classified as critical. This affects the function getenv of the file upload_file.cgi. The manipulation of the argument QUERY_STRING leads to command injection. It is possible to initiate the attack remotely. The identifier VDB-273525 was assigned to this vulnerability. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed that the affected release tree is end-of-life.,9.8,3.1,CWE-77,cpe:2.3:o:vivotek:cc8160_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:cc8160:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-25063,2024-03-02,"Due to insufficient server-side validation, a successful exploit of this vulnerability could allow an attacker to gain access to certain URLs that the attacker should not have access to.",7.5,3.1,CWE-285,cpe:2.3:a:hikvision:hikcentral_professional:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-47487,2024-10-18,There is a SQL injection vulnerability in some HikCentral Professional versions. This could allow an authenticated user to execute arbitrary SQL queries.,8.8,3.1,CWE-89,cpe:2.3:a:hikvision:hikcentral_professional:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-47486,2024-10-18,"There is an XSS vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could inject scripts into certain pages by building malicious data.",6.1,3.1,CWE-79,cpe:2.3:a:hikvision:hikcentral_master:*:*:*:*:lite:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-47485,2024-10-18,"There is a CSV injection vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could build malicious data to generate executable commands in the CSV file.",9.8,3.1,CWE-1236,cpe:2.3:a:hikvision:hikcentral_master:*:*:*:*:lite:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-25064,2024-03-02,"Due to insufficient server-side validation, an attacker with login privileges could access certain resources that the attacker should not have access to by changing parameter values.",4.3,3.1,,cpe:2.3:a:hikvision:hikcentral_professional:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2025-69986,2026-03-27,"A buffer overflow vulnerability exists in the ONVIF GetStreamUri function of LSC Indoor Camera V7.6.32. The application fails to validate the length of the Protocol parameter inside the Transport element. By sending a specially crafted SOAP request containing an oversized protocol string, an attacker can overflow the stack buffer, overwriting the return instruction pointer (RIP). This vulnerability allows for Denial of Service (DoS) via device crash or Remote Code Execution (RCE) in the context of the ONVIF service.",7.2,3.1,CWE-20|CWE-121,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2025-14748,2025-12-16,A vulnerability was determined in Ningyuanda TC155 57.0.2.0. This affects an unknown function of the file /onvif/device_service of the component ONVIF Device Management Service. Executing manipulation of the argument FactoryDefault with the input Hard can lead to improper access controls. The attack requires access to the local network. The exploit has been publicly disclosed and may be utilized. The vendor was contacted early about this disclosure but did not respond in any way.,5.4,3.1,CWE-266|CWE-284,cpe:2.3:o:shenzhenningyuandatechnology:tc155_firmware:57.0.2.0:*:*:*:*:*:*:*|cpe:2.3:h:shenzhenningyuandatechnology:tc155:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'shenzhenningyuandatechnology' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2025-14749,2025-12-16,A vulnerability was identified in Ningyuanda TC155 57.0.2.0. This impacts an unknown function of the file /onvif/device_service of the component ONVIF PTZ Control Interface. The manipulation leads to improper access controls. The attack requires being on the local network. The exploit is publicly available and might be used. The vendor was contacted early about this disclosure but did not respond in any way.,8.8,3.1,CWE-266|CWE-284,cpe:2.3:o:shenzhenningyuandatechnology:tc155_firmware:57.0.2.0:*:*:*:*:*:*:*|cpe:2.3:h:shenzhenningyuandatechnology:tc155:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'shenzhenningyuandatechnology' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2025-12463,2025-11-03,An unauthenticated SQL Injection was discovered within the Geutebruck G-Cam E-Series Cameras through the `Group` parameter in the `/uapi-cgi/viewer/Param.cgi` script. This has been confirmed on the EFD-2130 camera running firmware version 1.12.0.19.,9.8,3.1,CWE-89,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2025-11852,2025-10-16,A vulnerability was found in Apeman ID71 218.53.203.117. The impacted element is an unknown function of the file /onvif/device_service of the component ONVIF Service. Performing manipulation results in missing authentication. The attack is possible to be carried out remotely. The exploit has been made public and could be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,3.1,CWE-287|CWE-306,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2024-7339,2024-08-01,"A vulnerability has been found in TVT DVR TD-2104TS-CL, DVR TD-2108TS-HP, Provision-ISR DVR SH-4050A5-5L(MM) and AVISION DVR AV108T and classified as problematic. This vulnerability affects unknown code of the file /queryDevInfo. The manipulation leads to information disclosure. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-273262 is the identifier assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.",5.3,3.1,CWE-200,cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.3.20657b180918.d06.u2\(4a41t\):*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.4.22966b181219.d00.u1\(4a21s\):*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.4.22966b181219.d14.u1\(8a41t\):*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.4.22966b181219.d44.u1\(16a82t\):*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.4.24513b190218.d00.u1\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:o:provision-isr:sh-4050a5-5l\(mm\)_firmware:1.3.4.24879b190222.d00.u2\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:h:provision-isr:sh-4050a5-5l\(mm\):-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.3.20657b180918.d06.u2\(4a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.4.22966b181219.d00.u1\(4a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.4.22966b181219.d14.u1\(8a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.4.22966b181219.d44.u1\(16a82t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.4.24513b190218.d00.u1\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:avision_av108t_firmware:1.3.4.24879b190222.d00.u2\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:h:tvt:avision_av108t:-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.3.20657b180918.d06.u2\(4a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.4.22966b181219.d00.u1\(4a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.4.22966b181219.d14.u1\(8a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.4.22966b181219.d44.u1\(16a82t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.4.24513b190218.d00.u1\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2104ts-cl_firmware:1.3.4.24879b190222.d00.u2\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:h:tvt:td-2104ts-cl:-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:-:*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.3.20657b180918.d06.u2\(4a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.4.22966b181219.d00.u1\(4a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.4.22966b181219.d14.u1\(8a41t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.4.22966b181219.d44.u1\(16a82t\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.4.24513b190218.d00.u1\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:o:tvt:td-2108ts-hp_firmware:1.3.4.24879b190222.d00.u2\(8a21s\):*:*:*:*:*:*:*|cpe:2.3:h:tvt:td-2108ts-hp:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'provision-isr', 'tvt' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-0778,2024-01-22,"** UNSUPPORTED WHEN ASSIGNED ** A vulnerability, which was classified as critical, has been found in Uniview ISC 2500-S up to 20210930. Affected by this issue is the function setNatConfig of the file /Interface/DevManage/VM.php. The manipulation of the argument natAddress/natPort/natServerPort leads to os command injection. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-251696. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed immediately that the product is end-of-life. It should be retired and replaced.",9.8,3.1,CWE-78,cpe:2.3:o:uniview:isc_2500-s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:uniview:isc_2500-s:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'uniview' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2024-7439,2024-08-03,** UNSUPPORTED WHEN ASSIGNED ** A vulnerability was found in Vivotek CC8160 VVTK-0100d and classified as critical. Affected by this issue is the function read of the component httpd. The manipulation of the argument Content-Length leads to stack-based buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-273524. NOTE: This vulnerability only affects products that are no longer supported by the maintainer. NOTE: Vendor was contacted early and confirmed that the affected release tree is end-of-life.,9.8,3.1,CWE-121|CWE-119,cpe:2.3:o:vivotek:cc8160_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:cc8160:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2007-6638,2008-01-04,"March Networks DVR 3204 stores sensitive information under the web root with insufficient access control, which allows remote attackers to obtain usernames, passwords, device names, and IP addresses via a direct request for scripts/logfiles.tar.gz.",10.0,2.0,CWE-264,cpe:2.3:h:march_networks:3204_dvr:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'march_networks' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2022-26259,2022-03-28,"A buffer over flow in Xiongmai DVR devices NBD80X16S-KL, NBD80X09S-KL, NBD80X08S-KL, NBD80X09RA-KL, AHB80X04R-MH, AHB80X04R-MH-V2, AHB80X04-R-MH-V3, AHB80N16T-GS, AHB80N32F4-LME, and NBD90S0VT-QW allows attackers to cause a Denial of Service (DoS) via a crafted RSTP request.",7.8,3.1,CWE-120,cpe:2.3:o:xiongmaitech:nbd80x16s-kl_firmware:4.03.r11.nat.dss.onvifc.20210727:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd80x16s-kl:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:nbd80x09s-kl_firmware:4.03.r11.nat.dss.onvifc.20210727:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd80x09s-kl:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:nbd80x08s-kl_firmware:4.03.r11.nat.dss.onvifc.20210727:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd80x08s-kl:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:nbd80x09ra-kl_firmware:4.03.r11.nat.dss.onvifc.20210727:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd80x09ra-kl:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:ahb80x04r-mh_firmware:4.03.r11.nat.dss.onvifc.20210729:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:ahb80x04r-mh:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:ahb80x04r-mh-v2_firmware:4.03.r11.nat.dss.onvifc.20210729:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:ahb80x04r-mh-v2:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:ahb80x04-r-mh-v3_firmware:4.03.r11.nat.dss.onvifc.20210729:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:ahb80x04-r-mh-v3:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:ahb80n16t-gs_firmware:4.03.r11.7601.nat.onvifc.20211223:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:ahb80n16t-gs:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:ahb80n32f4-lme_firmware:4.03.r11.7601.nat.onvifc.20211228:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:ahb80n32f4-lme:-:*:*:*:*:*:*:*|cpe:2.3:o:xiongmaitech:nbd90s0vt-qw_firmware:4.03.r11.713g.nat.onvifc.2021:*:*:*:*:*:*:*|cpe:2.3:h:xiongmaitech:nbd90s0vt-qw:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'xiongmaitech' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
